code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
X613	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X614	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X615	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X616	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X617	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X618	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X619	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X62	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X620	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X621	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X622	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X623	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X624	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X625	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X626	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X627	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X628	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X629	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X63	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X630	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X631	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X632	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X633	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X634	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X635	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X636	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X637	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X638	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X639	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X64	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X640	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X641	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X642	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X643	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X644	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X645	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X646	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X647	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X648	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X649	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X65	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X650	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X651	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X652	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X653	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X654	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X655	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X656	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X657	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X658	Intentional self-poisoning by and exposure to alcohol	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
