Code_ready_CPRDGOLD_HES_ONS,Coding_term,ACE_indicator_code,ACE_indicator_specific,ACE_indicator_1,ACE_indicator_2,ACE_domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
109800,Hospital attendance related to personal alcohol consumption,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9NzA.00,Severe,"","","",2,read
109668,Specialist alcohol treatment service signposted,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,8CdK.00,Severe,"","","",2,read
40602,ADS - Alcohol dependence scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZR1E.11,Mild,"",1,"",2,read
37946,Chronic alcoholic brain syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,E012000,Severe,"","","",2,read
56947,Continuous acute alcoholic intoxication in alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,E230100,Severe,"","","",2,read
108644,In-house alcohol detoxification,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9NJz.00,Severe,"","","",2,read
110382,Withdrawn from alcohol detoxification programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9NgzH00,Severe,"","","",2,read
27670,Maternal care for (suspected) damage to fetus from alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,L255300,Severe,"","","",2,read
61583,[V]Medicolegal blood alcohol test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZV70411,Mild,"",1,"",2,read
46848,DPS - Drinking problem scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRBJ.11,Mild,"",1,"",2,read
110624,Alcohol relapse prevention,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,8BAs.00,Severe,"","","",2,read
37605,Dipsomania,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,E231.11,Severe,"","","",2,read
64389,[X]Ment & behav dis due use alcohol: unsp ment & behav dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Eu10z00,Severe,"","","",2,read
45169,[X]Men & behav dis due to use alcohol: oth men & behav dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Eu10y00,Severe,"","","",2,read
62000,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Eu10700,Severe,"","","",2,read
65754,Alcohol-induced pseudo-Cushing's syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,C150500,Severe,"","","",2,read
95181,Alcohol reduction programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Z191211,Severe,"","","",2,read
100989,Breath alcohol level,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,4I91.11,Mild,"",1,"",2,read
62300,Short alcohol dependence data,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRk9.00,Mild,"",1,"",2,read
65932,[X]Alcoholic jealousy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Eu10512,Severe,"","","",2,read
47907,[X]Eviden of alcoh involv blood alcoh level 200-239mg/100ml,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U807.00,Severe,"","","",2,read
39726,[X]Eviden alcoh involv blood alcoh level 240mg/100ml or more,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U808.00,Severe,"","","",2,read
101718,Drinks in morning to get rid of hangover,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,136Y.00,Severe,"","","",2,read
68111,Other alcoholic psychosis NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,E01yz00,Severe,"","","",2,read
66019,Suspect fetal damage from maternal alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,L254.11,Severe,"","","",2,read
110494,Alcohol harm reduction programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,8BAu.00,Severe,"","","",2,read
104649,Replaces meals with drinks,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,1F9D.00,Severe,"","","",2,read
108205,"Clinical Institute Withdrawal Assessment for Alcohol, revisd",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,38QA.00,Severe,"","","",2,read
109675,Hospital alcohol liaison team report received,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9EVD.00,Severe,"","","",2,read
43813,Police:venesect-alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9EQ..11,Severe,"","","",2,read
72757,Fetus/neonate affected by placental/breast transfer alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Q007100,Severe,"","","",2,read
44686,[X]Evid alcoh invol determ by level of intox sev alcoh intox,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U812.00,Severe,"","","",2,read
66699,Fetus and newborn affected by maternal use of alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,PK83.00,Severe,"","","",2,read
41920,Alcohol amnestic syndrome NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,E011z00,Severe,"","","",2,read
61750,Comprehensive drinker profile,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZR3f.00,Mild,"",1,"",2,read
69331,MAST - Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRa1.11,Mild,8,1,"",2,read
56441,Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRa1.00,Mild,8,1,"",2,read
62299,SADD - Short alcohol dependence data,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRk9.11,Mild,10,1,"",2,read
73876,[X]Alcohol deterrents caus adverse effects in therapeut use,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U60H300,Severe,"","","",2,read
39738,[X]Evid alcoh invl determ by levl intox very sev alcoh intox,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U813.00,Severe,"","","",2,read
68159,"[X]Poison/exposure ?intent, to alcohol at home",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U409000,Severe,"","","",2,read
56369,HO/RTS-police:venesect alc,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9EQ..00,Severe,"","","",2,read
102121,Police:venesect-alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,9EQ..12,Severe,"","","",2,read
69691,[X]Dipsomania,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Eu10213,Severe,"","","",2,read
112645,[X]Intent self pois alcohol in street/highway,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U209400,Severe,"","","",2,read
96219,[X]Pois/expos ?intent alcohol in street/highway,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U409400,Severe,"","","",2,read
112448,[X]Pois/expos ?intent to alcohol at res institut,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U409100,Severe,"","","",2,read
61190,[X]Pois/expos ?intent to alcohol unspecif place,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,U409z00,Severe,"","","",2,read
97916,Fetal alcohol syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,Q007111,Severe,"","","",2,read
109105,Refer to MH services deferred until alcohol misuse resolved,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,8W2..00,Severe,"","","",2,read
99985,Brief Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRa1100,Mild,4,1,"",2,read
70939,Munich alcoholism test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,ZRaU.00,Mild,"",1,"",2,read
d_33068,Methadone 10mg/1ml solution for injection ampoules,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,91654020,Severe,"","","",2,prodcode
d_2952,Methadone 1mg/ml oral solution,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,72887020,Severe,"","","",2,prodcode
d_9728,Methadone 1mg/ml oral solution sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,72888020,Severe,"","","",2,prodcode
d_26277,Physeptone 1mg/ml mixture (Martindale Pharmaceuticals Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,83991020,Severe,"","","",2,prodcode
d_21562,Physeptone 1mg/ml oral solution sugar free (Martindale Pharmaceuticals Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,64472020,Severe,"","","",2,prodcode
d_13540,BritLofex 200microgram tablets (Britannia Pharmaceuticals Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,56509020,Severe,"","","",2,prodcode
d_396,Buprenorphine 200microgram sublingual tablets sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,64275020,Severe,"","","",2,prodcode
d_11246,Lofexidine 200microgram tablets,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,56641020,Severe,"","","",2,prodcode
d_3522,Temgesic 200microgram sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,51848020,Severe,"","","",2,prodcode
d_6547,Buprenorphine 2mg sublingual tablets sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,52971020,Severe,"","","",2,prodcode
d_10077,Subutex 2mg sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,85775020,Severe,"","","",2,prodcode
d_35170,Suboxone 2mg/500microgram sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,92295020,Severe,"","","",2,prodcode
d_33375,Naltrexone 4.5mg capsules,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,91899020,Severe,"","","",2,prodcode
d_3064,Buprenorphine 400microgram sublingual tablets sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,64277020,Severe,"","","",2,prodcode
d_13031,Subutex 0.4mg sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,85774020,Severe,"","","",2,prodcode
d_8017,Temgesic 400microgram sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,51849020,Severe,"","","",2,prodcode
d_62776,Buprenorphine 4mg sublingual tablets sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,44852021,Severe,"","","",2,prodcode
d_6755,Naltrexone 50mg tablets,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,69112020,Severe,"","","",2,prodcode
d_6056,Buprenorphine 8mg sublingual tablets sugar free,MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,52972020,Severe,"","","",2,prodcode
d_6210,Subutex 8mg sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,85776020,Severe,"","","",2,prodcode
d_35169,Suboxone 8mg/2mg sublingual tablets (Indivior UK Ltd),MSM3,"Drugs used for opioid dependence, multipurpose (incl. severe pain) ","Maternal drug prescription for opioid dependence, multipurpose usage",Drug misuse,MSM,92297020,Severe,"","","",2,prodcode
d_56720,Nalmefene 18mg tablets,MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,16260021,Severe,"","","",2,prodcode
d_57225,Selincro 18mg tablets (Lundbeck Ltd),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,16261021,Severe,"","","",2,prodcode
d_2269,Antabuse 200mg tablets (Actavis UK Ltd),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,57840020,Severe,"","","",2,prodcode
d_871,Disulfiram 200mg tablets,MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,62716020,Severe,"","","",2,prodcode
d_70528,Disulfiram 200mg tablets (Alliance Healthcare (Distribution) Ltd),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,57339021,Severe,"","","",2,prodcode
d_65691,Antabuse 250mg tablets (Imported (United States)),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,27338021,Severe,"","","",2,prodcode
d_69396,Disulfiram 250mg tablets,MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,27337021,Severe,"","","",2,prodcode
d_2598,Acamprosate 333mg gastro-resistant tablets,MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,81317020,Severe,"","","",2,prodcode
d_5628,Campral ec 333mg Gastro-resistant tablet (Lipha Pharmaceuticals Ltd),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,81315020,Severe,"","","",2,prodcode
d_6759,Campral EC 333mg tablets (Merck Serono Ltd),MSM5,"Drugs used for alcohol dependence, specific","Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,86993020,Severe,"","","",2,prodcode
