Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
F410,Panic disorder [episodic paroxysmal anxiety],mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,F410,"","","","",2,ICD-10
F422,Mixed obsessional thoughts and acts,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F422,"","","","",2,ICD-10
F42,Obsessive-compulsive disorder,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F42,"","","","",2,ICD-10
F429,"Obsessive-compulsive disorder, unspecified",mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F429,"","","","",2,ICD-10
F428,Other obsessive-compulsive disorders,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F428,"","","","",2,ICD-10
F421,Predominantly compulsive acts [obsessional rituals],mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F421,"","","","",2,ICD-10
F420,Predominantly obsessional thoughts or ruminations,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F420,"","","","",2,ICD-10
F633,Trichotillomania,mMHP5,Obsessive-compulsive disorders,Obsessive-compulsive disorders,Common mental health problems,mMHPs,F633,"","","","",2,ICD-10
F430,Acute stress reaction,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F430,diagnostic,"","","",2,ICD-10
F432,Adjustment disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F432,diagnostic,"","","",2,ICD-10
F449,"Dissociative [conversion] disorder, unspecified",mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F449,diagnostic,"","","",2,ICD-10
F44,Dissociative [conversion] disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F44,diagnostic,"","","",2,ICD-10
F440,Dissociative amnesia,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F440,diagnostic,"","","",2,ICD-10
F446,Dissociative anaesthesia and sensory loss,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F446,diagnostic,"","","",2,ICD-10
F445,Dissociative convulsions,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F445,diagnostic,"","","",2,ICD-10
F441,Dissociative fugue,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F441,diagnostic,"","","",2,ICD-10
F444,Dissociative motor disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F444,diagnostic,"","","",2,ICD-10
F442,Dissociative stupor,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F442,diagnostic,"","","",2,ICD-10
F447,Mixed dissociative [conversion] disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F447,diagnostic,"","","",2,ICD-10
F515,Nightmares,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F515,diagnostic,"","","",2,ICD-10
F448,Other dissociative [conversion] disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F448,diagnostic,"","","",2,ICD-10
F438,Other reactions to severe stress,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F438,diagnostic,"","","",2,ICD-10
F431,Post-traumatic stress disorder,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F431,diagnostic,"","","",2,ICD-10
F43,"Reaction to severe stress, and adjustment disorders",mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F43,diagnostic,"","","",2,ICD-10
F439,"Reaction to severe stress, unspecified",mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F439,diagnostic,"","","",2,ICD-10
F941,Reactive attachment disorder of childhood,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F941,diagnostic,"","","",2,ICD-10
F514,Sleep terrors [night terrors],mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F514,diagnostic,"","","",2,ICD-10
F443,Trance and possession disorders,mMHP6,PTSD/Acute stress,PTSD incl. acute stress disorder,Common mental health problems,mMHPs,F443,diagnostic,"","","",2,ICD-10
G470,Disorders of initiating and maintaining sleep [insomnias],mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G470,"","","","",2,ICD-10
G474,Narcolepsy and cataplexy,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G474,"","","","",2,ICD-10
F512,Nonorganic disorder of the sleep-wake schedule,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F512,"","","","",2,ICD-10
F511,Nonorganic hypersomnia,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F511,"","","","",2,ICD-10
F510,Nonorganic insomnia,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F510,"","","","",2,ICD-10
F519,"Nonorganic sleep disorder, unspecified",mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F519,"","","","",2,ICD-10
F51,Nonorganic sleep disorders,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F51,"","","","",2,ICD-10
F518,Other nonorganic sleep disorders,mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F518,"","","","",2,ICD-10
F513,Sleepwalking [somnambulism],mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,F513,"","","","",2,ICD-10
G472,"",mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G472,"","","","",2,ICD-10
G473,"",mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G473,"","","","",2,ICD-10
G479,"",mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G479,"","","","",2,ICD-10
G478,"",mMHP7,Sleep-wake disorder,Sleep-wake disorders,Common mental health problems,mMHPs,G478,"","","","",2,ICD-10
F99,"Mental disorder, not otherwise specified",mMHP8,Mental health problem NOS,Mental health problems NOS,Common mental health problems,mMHPs,F99,"","","","",2,ICD-10
O993,"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium",mMHP8,Mental health problem NOS,Mental health problems NOS,Common mental health problems,mMHPs,O993,"","","","",2,ICD-10
Z865,Personal history of other mental and behavioural disorders,mMHP8,Mental health problem NOS,Mental health problems NOS,Common mental health problems,mMHPs,Z865,"","","","",2,ICD-10
F54,Psychological and behavioural factors associated with disorders or diseases classified elsewhere,mMHP8,Mental health problem NOS,Mental health problems NOS,Common mental health problems,mMHPs,F54,"","","","",2,ICD-10
F59,Unspecified behavioural syndromes associated with physiological disturbances and physical factors,mMHP8,Mental health problem NOS,Mental health problems NOS,Common mental health problems,mMHPs,F59,"","","","",2,ICD-10
p_X66,Cognitive behavioural therapy,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,X66,"","","","",2,OPCS-4
p_X662,Cognitive behavioural therapy by multidisciplinary team,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,X662,"","","","",2,OPCS-4
p_X661,Cognitive behavioural therapy by unidisciplinary team,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,X661,"","","","",2,OPCS-4
p_X668,Other specified cognitive behavioural therapy,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,X668,"","","","",2,OPCS-4
p_U528,Other specified rehabilitation for psychiatric disorders,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,U528,"","","","",2,OPCS-4
Z504,"Psychotherapy, not elsewhere classified",mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,Z504,"","","","",2,ICD-10
p_U52,Rehabilitation for psychiatric disorders,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,U52,"","","","",2,OPCS-4
p_U529,Unspecified rehabilitation for psychiatric disorders,mMHP9,Seen by/referral to mental health professional,Referred to/seen by a mental health professional (tier 3 profession or above),Common mental health problems,mMHPs,U529,"","","","",2,OPCS-4
X42,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X42,Severe,"","","",2,ICD-10
X420,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X420,Severe,"","",2,2,ICD-10
X421,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X421,Severe,"","",2,2,ICD-10
X422,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X422,Severe,"","","",2,ICD-10
X423,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X423,Severe,"","","",2,ICD-10
X424,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X424,Severe,"","","",2,ICD-10
X425,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X425,Severe,"","","",2,ICD-10
X426,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X426,Severe,"","","",2,ICD-10
X427,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X427,Severe,"","","",2,ICD-10
X428,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X428,Severe,"","","",2,ICD-10
X429,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X429,Severe,"","","",2,ICD-10
X440,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X440,Severe,"","","",2,ICD-10
X430,Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X430,Severe,"","","",2,ICD-10
p_U521,Delivery of rehabilitation for drug addiction,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,U521,Severe,"","","",2,OPCS-4
Z715,Drug abuse counselling and surveillance,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,Z715,Severe,"","","",2,ICD-10
Z503,Drug rehabilitation,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,Z503,Severe,"","","",2,ICD-10
Z722,Drug use,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,Z722,Severe,"","","",2,ICD-10
P044,Fetus and newborn affected by maternal use of drugs of addiction,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,P044,Severe,"","","",2,ICD-10
R782,Finding of cocaine in blood,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,R782,Severe,"","","",2,ICD-10
R783,Finding of hallucinogen in blood,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,R783,Severe,"","","",2,ICD-10
R781,Finding of opiate drug in blood,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,R781,Severe,"","","",2,ICD-10
R784,Finding of other drugs of addictive potential in blood,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,R784,Severe,"","","",2,ICD-10
R785,Finding of psychotropic drug in blood,MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,R785,Severe,"","","",2,ICD-10
X610,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",MSM1,Drug misuse,"Drug misuse, severe (likely dependence levels)",Drug misuse,MSM,X610,Severe,"","","",2,ICD-10
