Code_ready_CPRDGOLD_HES_ONS,Coding_term,ACE_indicator_code,ACE_indicator_specific,ACE_indicator_1,ACE_indicator_2,ACE_domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
66561,Illegal abortion complete,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062.00,"","","","",2,read
71529,Illegal abortion unspecified,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060.00,"","","","",2,read
67930,Illegal tennant,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13FG.11,"","","","",2,read
96418,Illegally induced abortion NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L06z.00,"","","","",2,read
94404,Incomplete illegal abortion NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061z00,"","","","",2,read
96652,Incomplete legal abortion with other specified complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L051w00,"","","","",2,read
61723,Injury due to legal intervention by granade,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM12.00,"","","","",2,read
59822,Injury due to legal intervention by manhandling NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM51.00,"","","","",2,read
89558,Injury due to legal intervention by unspecified means,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM6..00,"","","","",2,read
47435,"Readmission for retained produc of concept, illegal abortion",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L097200,"","","","",2,read
53229,Unspecified illegal abortion NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060z00,"","","","",2,read
112354,[X]Legal intervention,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,U50..00,"","","","",2,read
111425,[X]Legal intervention involving blunt objects,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,U503.00,"","","","",2,read
101315,[X]Legal intervention involving sharp objects,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,U504.00,"","","","",2,read
112082,Complete illegal abortion + delayed or excessive haemorrhage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062100,"","","","",2,read
112083,Complete illegal abortion + pelvic organ/tissue damage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062200,"","","","",2,read
112090,Complete illegal abortion NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062z00,"","","","",2,read
112088,Complete illegal abortion with complication NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062x00,"","","","",2,read
112087,Complete illegal abortion with embolism,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062600,"","","","",2,read
112085,Complete illegal abortion with metabolic disorder,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062400,"","","","",2,read
112089,Complete illegal abortion with no mention of complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062y00,"","","","",2,read
112084,Complete illegal abortion with renal failure,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062300,"","","","",2,read
112086,Complete illegal abortion with shock,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L062500,"","","","",2,read
112073,Incomplete illegal abortion + delayed/excessive haemorrhage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061100,"","","","",2,read
112072,Incomplete illegal abortion + genital tract/pelvic infection,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061000,"","","","",2,read
112079,Incomplete illegal abortion + other specified complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061w00,"","","","",2,read
112074,Incomplete illegal abortion + pelvic organ/tissue damage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061200,"","","","",2,read
112080,Incomplete illegal abortion with complication NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061x00,"","","","",2,read
112078,Incomplete illegal abortion with embolism,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061600,"","","","",2,read
112076,Incomplete illegal abortion with metabolic disorder,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061400,"","","","",2,read
112081,Incomplete illegal abortion with no mention of complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061y00,"","","","",2,read
112075,Incomplete illegal abortion with renal failure,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061300,"","","","",2,read
112077,Incomplete illegal abortion with shock,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L061500,"","","","",2,read
99374,Injury due to legal intervention by blunt object NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM3z.00,"","","","",2,read
93035,Injury due to legal intervention by cutting/stabbing NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM4z.00,"","","","",2,read
73152,Injury due to legal intervention by other means NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM5z.00,"","","","",2,read
67216,Injury due to legal intervention by revolver,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM01.00,"","","","",2,read
106835,Injury due to legal intervention by tear gas,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM20.00,"","","","",2,read
60770,"Injury due to legal intervention, struck by baton",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM30.00,"","","","",2,read
68140,"Injury due to legal intervention, struck by stave",CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,TM31.00,"","","","",2,read
110223,Juvenile offender,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13Hq.11,"","","","",2,read
105642,Medicaly fit adjudication Young Offender Institution Rule 49,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,2JC..00,"","","","",2,read
109373,Prison practice,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9b1K.00,"","","","",2,read
96911,Referred by Prolific Offending team,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9N6X.00,"","","","",2,read
112371,Review of court order,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,Z366.00,"","","","",2,read
110475,Under care of Youth Justice Service,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9Ngz800,"","","","",2,read
112063,Unspec illegal abortion + delayed or excessive haemorrhage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060100,"","","","",2,read
112062,Unspec illegal abortion + genital tract or pelvic infection,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060000,"","","","",2,read
112069,Unspecified illegal abortion + other specified complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060w00,"","","","",2,read
112064,Unspecified illegal abortion + pelvic organ/tissue damage,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060200,"","","","",2,read
112070,Unspecified illegal abortion with complication NOS,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060x00,"","","","",2,read
112068,Unspecified illegal abortion with embolism,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060600,"","","","",2,read
112066,Unspecified illegal abortion with metabolic disorder,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060400,"","","","",2,read
112071,Unspecified illegal abortion with no mention of complication,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060y00,"","","","",2,read
112065,Unspecified illegal abortion with renal failure,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060300,"","","","",2,read
112067,Unspecified illegal abortion with shock,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,L060500,"","","","",2,read
105175,Medically fit for activity outside prison,CM6,Parental criminal activity/Imprisonment,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,2JD..00,"","","","",2,read
4347,Respite care,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GE9.00,"","","","",1,read
7551,[V]Admission for respite care,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZV60900,"","","","",1,read
53742,Respite care,CM6,Child in care,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GE4.12,"","","","",1,read
38092,Under care of case manager,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9NNL.00,"","","","",3,read
32107,Voluntary social agency,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8GC..00,"","","","",1,read
36917,Case management ended,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,8CT0.00,"","","","",3,read
9838,Referral to social services department care manager,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZL79200,"","","","",3,read
32592,Seen by social services department duty staff,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZLB9.00,"","","","",3,read
37001,Social work support,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZK1..00,"","","","",3,read
21644,Parent's benefits,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13T..00,"","","","",3,read
107474,Referred by Social Services,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,9N6o.00,"","","","",3,read
25017,Referral to SSD occupational therapist,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZL84311,"","","","",1,read
54794,Mother has a social worker,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,63C9.00,"","","","",3,read
63269,Discharge by social serv department occupational therapist,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,ZLDI200,"","","","",3,read
60354,Parents benefit NOS,CM6,Social service involved,Suspected CM NOS (incl. neglect and social service involvements),Suspected CM,CM,13TZ.00,"","","","",3,read
